01. Ano,02. Nome País (Europa),03. Filtro 1,04. Filtro 2,05. Filtro 3,06. Escala,07. Símbolo,08. Valor
1998,França,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.8
1998,França,Bebidas alcoólicas e tabaco,,,,,2.2
1998,França,Bens e serviços diversos,,,,,0.5
1998,França,Comunicações,,,,,-4.0
1998,França,Educação,,,,,1.2
1998,França,"Habitação, água, electricidade, gás e outros combustíveis",,,,,0.5
1998,França,"Lazer, recreação e cultura",,,,,0.3
1998,França,Produtos alimentares e bebidas não alcoólicas,,,,,1.6
1998,França,Restaurantes e hotéis,,,,,1.9
1998,França,Saúde,,,,,1.6
1998,França,Total,,,,,0.7
1998,França,Transportes,,,,,0.0
1998,França,Vestuário e calçado,,,,,-0.2
1998,Grécia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,5.6
1998,Grécia,Bebidas alcoólicas e tabaco,,,,,8.0
1998,Grécia,Bens e serviços diversos,,,,,5.8
1998,Grécia,Comunicações,,,,,1.5
1998,Grécia,Educação,,,,,6.3
1998,Grécia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,3.1
1998,Grécia,"Lazer, recreação e cultura",,,,,5.0
1998,Grécia,Produtos alimentares e bebidas não alcoólicas,,,,,4.2
1998,Grécia,Restaurantes e hotéis,,,,,7.4
1998,Grécia,Saúde,,,,,-14.4
1998,Grécia,Total,,,,,4.5
1998,Grécia,Transportes,,,,,2.9
1998,Grécia,Vestuário e calçado,,,,,5.7
1998,Hungria,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,d,9.3
1998,Hungria,Bebidas alcoólicas e tabaco,,,,d,15.6
1998,Hungria,Bens e serviços diversos,,,,d,15.0
1998,Hungria,Comunicações,,,,d,21.1
1998,Hungria,Educação,,,,d,16.7
1998,Hungria,"Habitação, água, electricidade, gás e outros combustíveis",,,,d,17.5
1998,Hungria,"Lazer, recreação e cultura",,,,d,11.8
1998,Hungria,Produtos alimentares e bebidas não alcoólicas,,,,d,13.8
1998,Hungria,Restaurantes e hotéis,,,,d,15.5
1998,Hungria,Saúde,,,,d,14.0
1998,Hungria,Total,,,,d,14.2
1998,Hungria,Transportes,,,,d,10.9
1998,Hungria,Vestuário e calçado,,,,d,14.1
1998,Irlanda,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,3.4
1998,Irlanda,Bebidas alcoólicas e tabaco,,,,,4.0
1998,Irlanda,Bens e serviços diversos,,,,,4.3
1998,Irlanda,Comunicações,,,,,-6.0
1998,Irlanda,Educação,,,,,3.3
1998,Irlanda,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-0.6
1998,Irlanda,"Lazer, recreação e cultura",,,,,2.1
1998,Irlanda,Produtos alimentares e bebidas não alcoólicas,,,,,4.1
1998,Irlanda,Restaurantes e hotéis,,,,,4.0
1998,Irlanda,Saúde,,,,,5.7
1998,Irlanda,Total,,,,,2.1
1998,Irlanda,Transportes,,,,,0.9
1998,Irlanda,Vestuário e calçado,,,,,-5.4
1998,Itália,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.7
1998,Itália,Bebidas alcoólicas e tabaco,,,,,4.5
1998,Itália,Bens e serviços diversos,,,,,1.8
1998,Itália,Comunicações,,,,,0.7
1998,Itália,Educação,,,,,2.1
1998,Itália,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.3
1998,Itália,"Lazer, recreação e cultura",,,,,1.4
1998,Itália,Produtos alimentares e bebidas não alcoólicas,,,,,1.0
1998,Itália,Restaurantes e hotéis,,,,,2.8
1998,Itália,Saúde,,,,,6.4
1998,Itália,Total,,,,,1.9
1998,Itália,Transportes,,,,,1.3
1998,Itália,Vestuário e calçado,,,,,2.7
1998,Letónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,4.1
1998,Letónia,Bebidas alcoólicas e tabaco,,,,,5.5
1998,Letónia,Bens e serviços diversos,,,,,2.8
1998,Letónia,Comunicações,,,,,16.9
1998,Letónia,Educação,,,,,7.1
1998,Letónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,8.4
1998,Letónia,"Lazer, recreação e cultura",,,,,1.4
1998,Letónia,Produtos alimentares e bebidas não alcoólicas,,,,,1.2
1998,Letónia,Restaurantes e hotéis,,,,,3.9
1998,Letónia,Saúde,,,,,3.3
1998,Letónia,Total,,,,,4.3
1998,Letónia,Transportes,,,,,5.6
1998,Letónia,Vestuário e calçado,,,,,9.6
1998,Lituânia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.5
1998,Lituânia,Bebidas alcoólicas e tabaco,,,,,16.6
1998,Lituânia,Bens e serviços diversos,,,,,4.4
1998,Lituânia,Comunicações,,,,,29.3
1998,Lituânia,Educação,,,,,11.3
1998,Lituânia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,16.9
1998,Lituânia,"Lazer, recreação e cultura",,,,,2.9
1998,Lituânia,Produtos alimentares e bebidas não alcoólicas,,,,,-0.9
1998,Lituânia,Restaurantes e hotéis,,,,,5.8
1998,Lituânia,Saúde,,,,,2.2
1998,Lituânia,Total,,,,,5.4
1998,Lituânia,Transportes,,,,,4.6
1998,Lituânia,Vestuário e calçado,,,,,3.9
1998,Luxemburgo,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.2
1998,Luxemburgo,Bebidas alcoólicas e tabaco,,,,,4.0
1998,Luxemburgo,Bens e serviços diversos,,,,,0.7
1998,Luxemburgo,Comunicações,,,,,-1.4
1998,Luxemburgo,Educação,,,,,5.1
1998,Luxemburgo,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-0.2
1998,Luxemburgo,"Lazer, recreação e cultura",,,,,1.3
1998,Luxemburgo,Produtos alimentares e bebidas não alcoólicas,,,,,2.7
1998,Luxemburgo,Restaurantes e hotéis,,,,,1.9
1998,Luxemburgo,Saúde,,,,,0.7
1998,Luxemburgo,Total,,,,,1.0
1998,Luxemburgo,Transportes,,,,,-1.1
1998,Luxemburgo,Vestuário e calçado,,,,,1.2
1998,Malta,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.5
1998,Malta,Bebidas alcoólicas e tabaco,,,,,10.1
1998,Malta,Bens e serviços diversos,,,,,4.8
1998,Malta,Comunicações,,,,,0.2
1998,Malta,Educação,,,,,5.0
1998,Malta,"Habitação, água, electricidade, gás e outros combustíveis",,,,,0.6
1998,Malta,"Lazer, recreação e cultura",,,,,2.1
1998,Malta,Produtos alimentares e bebidas não alcoólicas,,,,,2.2
1998,Malta,Restaurantes e hotéis,,,,,6.8
1998,Malta,Saúde,,,,,4.4
1998,Malta,Total,,,,,3.7
1998,Malta,Transportes,,,,,4.1
1998,Malta,Vestuário e calçado,,,,,1.4
1998,Países Baixos,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.4
1998,Países Baixos,Bebidas alcoólicas e tabaco,,,,,3.5
1998,Países Baixos,Bens e serviços diversos,,,,,1.8
1998,Países Baixos,Comunicações,,,,,0.9
1998,Países Baixos,Educação,,,,,2.9
1998,Países Baixos,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.7
1998,Países Baixos,"Lazer, recreação e cultura",,,,,0.9
1998,Países Baixos,Produtos alimentares e bebidas não alcoólicas,,,,,2.2
1998,Países Baixos,Restaurantes e hotéis,,,,,2.0
1998,Países Baixos,Saúde,,,,,0.4
1998,Países Baixos,Total,,,,,1.8
1998,Países Baixos,Transportes,,,,,0.2
1998,Países Baixos,Vestuário e calçado,,,,,2.7
1998,Polónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,d,10.5
1998,Polónia,Bebidas alcoólicas e tabaco,,,,d,16.3
1998,Polónia,Bens e serviços diversos,,,,d,15.7
1998,Polónia,Comunicações,,,,d,14.3
1998,Polónia,Educação,,,,d,14.8
1998,Polónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,d,16.9
1998,Polónia,"Lazer, recreação e cultura",,,,d,12.7
1998,Polónia,Produtos alimentares e bebidas não alcoólicas,,,,d,7.2
1998,Polónia,Restaurantes e hotéis,,,,d,15.4
1998,Polónia,Saúde,,,,d,13.5
1998,Polónia,Total,,,,d,11.8
1998,Polónia,Transportes,,,,d,10.2
1998,Polónia,Vestuário e calçado,,,,d,12.1
1998,Portugal,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,2.0
1998,Portugal,Bebidas alcoólicas e tabaco,,,,,4.1
1998,Portugal,Bens e serviços diversos,,,,,3.3
1998,Portugal,Comunicações,,,,,-3.4
1998,Portugal,Educação,,,,,5.0
1998,Portugal,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.5
1998,Portugal,"Lazer, recreação e cultura",,,,,-0.3
1998,Portugal,Produtos alimentares e bebidas não alcoólicas,,,,,3.8
1998,Portugal,Restaurantes e hotéis,,,,,3.0
1998,Portugal,Saúde,,,,,4.1
1998,Portugal,Total,,,,,2.2
1998,Portugal,Transportes,,,,,3.4
1998,Portugal,Vestuário e calçado,,,,,-5.4
1998,Roménia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,53.2
1998,Roménia,Bebidas alcoólicas e tabaco,,,,,49.8
1998,Roménia,Bens e serviços diversos,,,,,61.7
1998,Roménia,Comunicações,,,,,202.5
1998,Roménia,Educação,,,,,260.9
1998,Roménia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,72.1
1998,Roménia,"Lazer, recreação e cultura",,,,,62.1
1998,Roménia,Produtos alimentares e bebidas não alcoólicas,,,,,47.6
1998,Roménia,Restaurantes e hotéis,,,,,111.1
1998,Roménia,Saúde,,,,,64.8
1998,Roménia,Total,,,,,59.1
1998,Roménia,Transportes,,,,,51.9
1998,Roménia,Vestuário e calçado,,,,,71.6
1998,Suécia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.4
1998,Suécia,Bebidas alcoólicas e tabaco,,,,,5.3
1998,Suécia,Bens e serviços diversos,,,,,2.2
1998,Suécia,Comunicações,,,,,3.0
1998,Suécia,Educação,,,,,4.2
1998,Suécia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.1
1998,Suécia,"Lazer, recreação e cultura",,,,,-0.5
1998,Suécia,Produtos alimentares e bebidas não alcoólicas,,,,,1.4
1998,Suécia,Restaurantes e hotéis,,,,,1.4
1998,Suécia,Saúde,,,,,0.9
1998,Suécia,Total,,,,,1.0
1998,Suécia,Transportes,,,,,-0.1
1998,Suécia,Vestuário e calçado,,,,,-0.8
1999,Alemanha,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.3
1999,Alemanha,Bebidas alcoólicas e tabaco,,,,,1.3
1999,Alemanha,Bens e serviços diversos,,,,,1.6
1999,Alemanha,Comunicações,,,,,-9.4
1999,Alemanha,Educação,,,,,4.9
1999,Alemanha,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.6
1999,Alemanha,"Lazer, recreação e cultura",,,,,0.3
1999,Alemanha,Produtos alimentares e bebidas não alcoólicas,,,,,-1.2
1999,Alemanha,Restaurantes e hotéis,,,,,1.3
1999,Alemanha,Saúde,,,,,1.2
1999,Alemanha,Total,,,,,0.6
1999,Alemanha,Transportes,,,,,2.5
1999,Alemanha,Vestuário e calçado,,,,,0.3
1999,Áustria,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.7
1999,Áustria,Bebidas alcoólicas e tabaco,,,,,1.1
1999,Áustria,Bens e serviços diversos,,,,,0.4
1999,Áustria,Comunicações,,,,,-3.0
1999,Áustria,Educação,,,,,1.9
1999,Áustria,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.2
1999,Áustria,"Lazer, recreação e cultura",,,,,-0.2
1999,Áustria,Produtos alimentares e bebidas não alcoólicas,,,,,-0.9
1999,Áustria,Restaurantes e hotéis,,,,,1.3
1999,Áustria,Saúde,,,,,2.5
1999,Áustria,Total,,,,,0.5
1999,Áustria,Transportes,,,,,1.2
1999,Áustria,Vestuário e calçado,,,,,0.5
1999,Bélgica,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.4
1999,Bélgica,Bebidas alcoólicas e tabaco,,,,,2.5
1999,Bélgica,Bens e serviços diversos,,,,,1.6
1999,Bélgica,Comunicações,,,,,-5.6
1999,Bélgica,Educação,,,,x,
1999,Bélgica,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.9
1999,Bélgica,"Lazer, recreação e cultura",,,,,0.2
1999,Bélgica,Produtos alimentares e bebidas não alcoólicas,,,,,0.0
1999,Bélgica,Restaurantes e hotéis,,,,,2.0
1999,Bélgica,Saúde,,,,,0.8
1999,Bélgica,Total,,,,,1.1
1999,Bélgica,Transportes,,,,,2.9
1999,Bélgica,Vestuário e calçado,,,,,0.8
1999,Bulgária,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-1.4
1999,Bulgária,Bebidas alcoólicas e tabaco,,,,,21.8
1999,Bulgária,Bens e serviços diversos,,,,,9.2
1999,Bulgária,Comunicações,,,,,6.2
1999,Bulgária,Educação,,,,,21.0
1999,Bulgária,"Habitação, água, electricidade, gás e outros combustíveis",,,,,27.8
1999,Bulgária,"Lazer, recreação e cultura",,,,,11.5
1999,Bulgária,Produtos alimentares e bebidas não alcoólicas,,,,,-8.0
1999,Bulgária,Restaurantes e hotéis,,,,,11.2
1999,Bulgária,Saúde,,,,,8.6
1999,Bulgária,Total,,,,,2.6
1999,Bulgária,Transportes,,,,,6.9
1999,Bulgária,Vestuário e calçado,,,,,-2.9
1999,Chéquia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.7
1999,Chéquia,Bebidas alcoólicas e tabaco,,,,,4.7
1999,Chéquia,Bens e serviços diversos,,,,,3.3
1999,Chéquia,Comunicações,,,,,16.7
1999,Chéquia,Educação,,,,,11.0
1999,Chéquia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,9.2
1999,Chéquia,"Lazer, recreação e cultura",,,,,1.6
1999,Chéquia,Produtos alimentares e bebidas não alcoólicas,,,,,-5.5
1999,Chéquia,Restaurantes e hotéis,,,,,2.7
1999,Chéquia,Saúde,,,,,3.2
1999,Chéquia,Total,,,,,1.8
1999,Chéquia,Transportes,,,,,3.5
1999,Chéquia,Vestuário e calçado,,,,,0.1
1999,Chipre,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-0.1
1999,Chipre,Bebidas alcoólicas e tabaco,,,,,11.4
1999,Chipre,Bens e serviços diversos,,,,,1.2
1999,Chipre,Comunicações,,,,,-4.4
1999,Chipre,Educação,,,,,6.2
1999,Chipre,"Habitação, água, electricidade, gás e outros combustíveis",,,,,3.4
1999,Chipre,"Lazer, recreação e cultura",,,,,-0.3
1999,Chipre,Produtos alimentares e bebidas não alcoólicas,,,,,0.1
1999,Chipre,Restaurantes e hotéis,,,,,3.7
1999,Chipre,Saúde,,,,,1.7
1999,Chipre,Total,,,,,1.1
1999,Chipre,Transportes,,,,,-0.2
1999,Chipre,Vestuário e calçado,,,,,3.4
1999,Croácia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,2.7
1999,Croácia,Bebidas alcoólicas e tabaco,,,,,6.6
1999,Croácia,Bens e serviços diversos,,,,,3.5
1999,Croácia,Comunicações,,,,,28.3
1999,Croácia,Educação,,,,,3.4
1999,Croácia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,4.3
1999,Croácia,"Lazer, recreação e cultura",,,,,3.7
1999,Croácia,Produtos alimentares e bebidas não alcoólicas,,,,,0.6
1999,Croácia,Restaurantes e hotéis,,,,,2.6
1999,Croácia,Saúde,,,,,1.8
1999,Croácia,Total,,,,,3.7
1999,Croácia,Transportes,,,,,4.8
1999,Croácia,Vestuário e calçado,,,,,7.2
1999,Dinamarca,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.7
1999,Dinamarca,Bebidas alcoólicas e tabaco,,,,,1.7
1999,Dinamarca,Bens e serviços diversos,,,,,2.8
1999,Dinamarca,Comunicações,,,,,-2.9
1999,Dinamarca,Educação,,,,,3.1
1999,Dinamarca,"Habitação, água, electricidade, gás e outros combustíveis",,,,,3.8
1999,Dinamarca,"Lazer, recreação e cultura",,,,,2.1
1999,Dinamarca,Produtos alimentares e bebidas não alcoólicas,,,,,0.0
1999,Dinamarca,Restaurantes e hotéis,,,,,3.0
1999,Dinamarca,Saúde,,,,,2.1
1999,Dinamarca,Total,,,,,2.0
1999,Dinamarca,Transportes,,,,,4.2
1999,Dinamarca,Vestuário e calçado,,,,,-3.8
1999,Eslováquia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,7.8
1999,Eslováquia,Bebidas alcoólicas e tabaco,,,,,4.3
1999,Eslováquia,Bens e serviços diversos,,,,,9.1
1999,Eslováquia,Comunicações,,,,,12.5
1999,Eslováquia,Educação,,,,,9.3
1999,Eslováquia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,33.4
1999,Eslováquia,"Lazer, recreação e cultura",,,,,9.3
1999,Eslováquia,Produtos alimentares e bebidas não alcoólicas,,,,,2.7
1999,Eslováquia,Restaurantes e hotéis,,,,,8.2
1999,Eslováquia,Saúde,,,,,10.5
1999,Eslováquia,Total,,,,,10.4
1999,Eslováquia,Transportes,,,,,12.6
1999,Eslováquia,Vestuário e calçado,,,,,7.4
1999,Eslovénia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,3.3
1999,Eslovénia,Bebidas alcoólicas e tabaco,,,,,7.1
1999,Eslovénia,Bens e serviços diversos,,,,,6.8
1999,Eslovénia,Comunicações,,,,,7.3
1999,Eslovénia,Educação,,,,,9.2
1999,Eslovénia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,9.9
1999,Eslovénia,"Lazer, recreação e cultura",,,,,5.7
1999,Eslovénia,Produtos alimentares e bebidas não alcoólicas,,,,,3.8
1999,Eslovénia,Restaurantes e hotéis,,,,,4.6
1999,Eslovénia,Saúde,,,,,10.3
1999,Eslovénia,Total,,,,,6.1
1999,Eslovénia,Transportes,,,,,7.8
1999,Eslovénia,Vestuário e calçado,,,,,6.8
1999,Espanha,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,2.2
1999,Espanha,Bebidas alcoólicas e tabaco,,,,,5.1
1999,Espanha,Bens e serviços diversos,,,,,2.6
1999,Espanha,Comunicações,,,,,2.1
1999,Espanha,Educação,,,,,3.2
1999,Espanha,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.1
1999,Espanha,"Lazer, recreação e cultura",,,,,1.3
1999,Espanha,Produtos alimentares e bebidas não alcoólicas,,,,,1.4
1999,Espanha,Restaurantes e hotéis,,,,,3.7
1999,Espanha,Saúde,,,,,3.4
1999,Espanha,Total,,,,,2.2
1999,Espanha,Transportes,,,,,2.3
1999,Espanha,Vestuário e calçado,,,,,2.4
1999,Estónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.7
1999,Estónia,Bebidas alcoólicas e tabaco,,,,,6.5
1999,Estónia,Bens e serviços diversos,,,,,5.1
1999,Estónia,Comunicações,,,,,20.5
1999,Estónia,Educação,,,,,12.0
1999,Estónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,8.2
1999,Estónia,"Lazer, recreação e cultura",,,,,-0.7
1999,Estónia,Produtos alimentares e bebidas não alcoólicas,,,,,-3.8
1999,Estónia,Restaurantes e hotéis,,,,,8.7
1999,Estónia,Saúde,,,,,4.1
1999,Estónia,Total,,,,,3.1
1999,Estónia,Transportes,,,,,7.8
1999,Estónia,Vestuário e calçado,,,,,6.9
1999,Finlândia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.3
1999,Finlândia,Bebidas alcoólicas e tabaco,,,,,1.7
1999,Finlândia,Bens e serviços diversos,,,,,2.3
1999,Finlândia,Comunicações,,,,,1.8
1999,Finlândia,Educação,,,,,1.9
1999,Finlândia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.2
1999,Finlândia,"Lazer, recreação e cultura",,,,,0.3
1999,Finlândia,Produtos alimentares e bebidas não alcoólicas,,,,,-0.4
1999,Finlândia,Restaurantes e hotéis,,,,,2.3
1999,Finlândia,Saúde,,,,,2.0
1999,Finlândia,Total,,,,,1.3
1999,Finlândia,Transportes,,,,,2.3
1999,Finlândia,Vestuário e calçado,,,,,1.0
1999,França,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.5
1999,França,Bebidas alcoólicas e tabaco,,,,,3.5
1999,França,Bens e serviços diversos,,,,,0.4
1999,França,Comunicações,,,,,0.1
1999,França,Educação,,,,,1.6
1999,França,"Habitação, água, electricidade, gás e outros combustíveis",,,,,0.0
1999,França,"Lazer, recreação e cultura",,,,,-0.4
1999,França,Produtos alimentares e bebidas não alcoólicas,,,,,0.2
1999,França,Restaurantes e hotéis,,,,,1.7
1999,França,Saúde,,,,,1.9
1999,França,Total,,,,,0.6
1999,França,Transportes,,,,,1.0
1999,França,Vestuário e calçado,,,,,0.1
1999,Grécia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,2.6
1999,Grécia,Bebidas alcoólicas e tabaco,,,,,4.5
1999,Grécia,Bens e serviços diversos,,,,,2.1
1999,Grécia,Comunicações,,,,,-5.8
1999,Grécia,Educação,,,,,4.2
1999,Grécia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,0.9
1999,Grécia,"Lazer, recreação e cultura",,,,,1.5
1999,Grécia,Produtos alimentares e bebidas não alcoólicas,,,,,2.4
1999,Grécia,Restaurantes e hotéis,,,,,6.4
1999,Grécia,Saúde,,,,,2.2
1999,Grécia,Total,,,,,2.1
1999,Grécia,Transportes,,,,,-1.6
1999,Grécia,Vestuário e calçado,,,,,3.8
1999,Hungria,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,d,8.8
1999,Hungria,Bebidas alcoólicas e tabaco,,,,d,11.4
1999,Hungria,Bens e serviços diversos,,,,d,11.7
1999,Hungria,Comunicações,,,,d,25.7
1999,Hungria,Educação,,,,d,15.6
1999,Hungria,"Habitação, água, electricidade, gás e outros combustíveis",,,,d,10.6
1999,Hungria,"Lazer, recreação e cultura",,,,d,11.4
1999,Hungria,Produtos alimentares e bebidas não alcoólicas,,,,d,1.5
1999,Hungria,Restaurantes e hotéis,,,,d,11.0
1999,Hungria,Saúde,,,,d,33.8
1999,Hungria,Total,,,,d,10.0
1999,Hungria,Transportes,,,,d,14.8
1999,Hungria,Vestuário e calçado,,,,d,10.5
1999,Irlanda,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,2.4
1999,Irlanda,Bebidas alcoólicas e tabaco,,,,,4.1
1999,Irlanda,Bens e serviços diversos,,,,,4.0
1999,Irlanda,Comunicações,,,,,-7.3
1999,Irlanda,Educação,,,,,0.2
1999,Irlanda,"Habitação, água, electricidade, gás e outros combustíveis",,,,,3.2
1999,Irlanda,"Lazer, recreação e cultura",,,,,3.0
1999,Irlanda,Produtos alimentares e bebidas não alcoólicas,,,,,3.0
1999,Irlanda,Restaurantes e hotéis,,,,,4.0
1999,Irlanda,Saúde,,,,,4.8
1999,Irlanda,Total,,,,,2.4
1999,Irlanda,Transportes,,,,,2.2
1999,Irlanda,Vestuário e calçado,,,,,-6.2
1999,Itália,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.4
1999,Itália,Bebidas alcoólicas e tabaco,,,,,2.0
1999,Itália,Bens e serviços diversos,,,,,2.3
1999,Itália,Comunicações,,,,,-1.8
1999,Itália,Educação,,,,,1.5
1999,Itália,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.7
1999,Itália,"Lazer, recreação e cultura",,,,,0.7
1999,Itália,Produtos alimentares e bebidas não alcoólicas,,,,,0.8
1999,Itália,Restaurantes e hotéis,,,,,2.5
1999,Itália,Saúde,,,,,2.8
1999,Itália,Total,,,,,1.6
1999,Itália,Transportes,,,,,2.2
1999,Itália,Vestuário e calçado,,,,,2.1
1999,Letónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,2.7
1999,Letónia,Bebidas alcoólicas e tabaco,,,,,6.9
1999,Letónia,Bens e serviços diversos,,,,,2.9
1999,Letónia,Comunicações,,,,,13.4
1999,Letónia,Educação,,,,,5.2
1999,Letónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.4
1999,Letónia,"Lazer, recreação e cultura",,,,,1.8
1999,Letónia,Produtos alimentares e bebidas não alcoólicas,,,,,-1.1
1999,Letónia,Restaurantes e hotéis,,,,,2.2
1999,Letónia,Saúde,,,,,1.8
1999,Letónia,Total,,,,,2.1
1999,Letónia,Transportes,,,,,5.6
1999,Letónia,Vestuário e calçado,,,,,7.0
1999,Lituânia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.0
1999,Lituânia,Bebidas alcoólicas e tabaco,,,,,2.7
1999,Lituânia,Bens e serviços diversos,,,,,3.6
1999,Lituânia,Comunicações,,,,,16.4
1999,Lituânia,Educação,,,,,5.2
1999,Lituânia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,6.6
1999,Lituânia,"Lazer, recreação e cultura",,,,,2.1
1999,Lituânia,Produtos alimentares e bebidas não alcoólicas,,,,,-3.3
1999,Lituânia,Restaurantes e hotéis,,,,,2.6
1999,Lituânia,Saúde,,,,,-1.9
1999,Lituânia,Total,,,,,1.4
1999,Lituânia,Transportes,,,,,8.6
1999,Lituânia,Vestuário e calçado,,,,,2.4
1999,Luxemburgo,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.4
1999,Luxemburgo,Bebidas alcoólicas e tabaco,,,,,3.0
1999,Luxemburgo,Bens e serviços diversos,,,,,1.0
1999,Luxemburgo,Comunicações,,,,,-10.1
1999,Luxemburgo,Educação,,,,,4.2
1999,Luxemburgo,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.5
1999,Luxemburgo,"Lazer, recreação e cultura",,,,,0.3
1999,Luxemburgo,Produtos alimentares e bebidas não alcoólicas,,,,,1.2
1999,Luxemburgo,Restaurantes e hotéis,,,,,0.9
1999,Luxemburgo,Saúde,,,,,0.9
1999,Luxemburgo,Total,,,,,1.0
1999,Luxemburgo,Transportes,,,,,1.7
1999,Luxemburgo,Vestuário e calçado,,,,,0.2
1999,Malta,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,2.9
1999,Malta,Bebidas alcoólicas e tabaco,,,,,10.1
1999,Malta,Bens e serviços diversos,,,,,2.1
1999,Malta,Comunicações,,,,,0.0
1999,Malta,Educação,,,,,4.1
1999,Malta,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.4
1999,Malta,"Lazer, recreação e cultura",,,,,0.5
1999,Malta,Produtos alimentares e bebidas não alcoólicas,,,,,-0.1
1999,Malta,Restaurantes e hotéis,,,,,3.2
1999,Malta,Saúde,,,,,3.4
1999,Malta,Total,,,,,2.3
1999,Malta,Transportes,,,,,3.1
1999,Malta,Vestuário e calçado,,,,,-0.7
1999,Países Baixos,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,2.5
1999,Países Baixos,Bebidas alcoólicas e tabaco,,,,,2.9
1999,Países Baixos,Bens e serviços diversos,,,,,2.7
1999,Países Baixos,Comunicações,,,,,-4.9
1999,Países Baixos,Educação,,,,,2.7
1999,Países Baixos,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.8
1999,Países Baixos,"Lazer, recreação e cultura",,,,,1.2
1999,Países Baixos,Produtos alimentares e bebidas não alcoólicas,,,,,1.3
